release_id,phase_name,round_number,collected_at,metric_key,metric_name,value,threshold,unit,is_breach,snapshot_has_breach
77bb77437230,非核心园区-室外区域,1,2026-06-20T14:24:25.325489,entry_failure_rate,入园失败率,1.2,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,1,2026-06-20T14:24:25.325489,dock_conflict_rate,月台冲突率,0.74,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,1,2026-06-20T14:24:25.325489,device_offline_rate,设备离线率,1.36,2.0,percent,False,False
77bb77437230,非核心园区-室外区域,2,2026-06-20T14:24:27.326551,entry_failure_rate,入园失败率,1.59,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,2,2026-06-20T14:24:27.326551,dock_conflict_rate,月台冲突率,0.77,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,2,2026-06-20T14:24:27.326551,device_offline_rate,设备离线率,1.19,2.0,percent,False,False
77bb77437230,非核心园区-室外区域,3,2026-06-20T14:24:29.328553,entry_failure_rate,入园失败率,0.3,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,3,2026-06-20T14:24:29.328553,dock_conflict_rate,月台冲突率,0.45,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,3,2026-06-20T14:24:29.328553,device_offline_rate,设备离线率,0.67,2.0,percent,False,False
77bb77437230,非核心园区-室外区域,4,2026-06-20T14:24:31.331090,entry_failure_rate,入园失败率,4.28,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,4,2026-06-20T14:24:31.331090,dock_conflict_rate,月台冲突率,0.11,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,4,2026-06-20T14:24:31.331090,device_offline_rate,设备离线率,0.13,2.0,percent,False,False
77bb77437230,非核心园区-室外区域,5,2026-06-20T14:24:33.333009,entry_failure_rate,入园失败率,2.44,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,5,2026-06-20T14:24:33.333009,dock_conflict_rate,月台冲突率,1.38,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,5,2026-06-20T14:24:33.333009,device_offline_rate,设备离线率,0.54,2.0,percent,False,False
77bb77437230,非核心园区-室外区域,6,2026-06-20T14:24:35.335585,entry_failure_rate,入园失败率,2.35,5.0,percent,False,False
77bb77437230,非核心园区-室外区域,6,2026-06-20T14:24:35.335585,dock_conflict_rate,月台冲突率,1.82,3.0,percent,False,False
77bb77437230,非核心园区-室外区域,6,2026-06-20T14:24:35.335585,device_offline_rate,设备离线率,1.11,2.0,percent,False,False
77bb77437230,非核心园区-全区域,1,2026-06-20T14:24:35.337079,entry_failure_rate,入园失败率,2.39,5.0,percent,False,False
77bb77437230,非核心园区-全区域,1,2026-06-20T14:24:35.337079,dock_conflict_rate,月台冲突率,2.22,3.0,percent,False,False
77bb77437230,非核心园区-全区域,1,2026-06-20T14:24:35.337079,device_offline_rate,设备离线率,1.33,2.0,percent,False,False
77bb77437230,非核心园区-全区域,2,2026-06-20T14:24:37.338939,entry_failure_rate,入园失败率,4.41,5.0,percent,False,False
77bb77437230,非核心园区-全区域,2,2026-06-20T14:24:37.338939,dock_conflict_rate,月台冲突率,1.58,3.0,percent,False,False
77bb77437230,非核心园区-全区域,2,2026-06-20T14:24:37.338939,device_offline_rate,设备离线率,0.54,2.0,percent,False,False
77bb77437230,非核心园区-全区域,3,2026-06-20T14:24:39.340567,entry_failure_rate,入园失败率,3.47,5.0,percent,False,False
77bb77437230,非核心园区-全区域,3,2026-06-20T14:24:39.340567,dock_conflict_rate,月台冲突率,0.81,3.0,percent,False,False
77bb77437230,非核心园区-全区域,3,2026-06-20T14:24:39.340567,device_offline_rate,设备离线率,0.17,2.0,percent,False,False
77bb77437230,非核心园区-全区域,4,2026-06-20T14:24:41.342901,entry_failure_rate,入园失败率,1.65,5.0,percent,False,False
77bb77437230,非核心园区-全区域,4,2026-06-20T14:24:41.342901,dock_conflict_rate,月台冲突率,2.01,3.0,percent,False,False
77bb77437230,非核心园区-全区域,4,2026-06-20T14:24:41.342901,device_offline_rate,设备离线率,0.33,2.0,percent,False,False
77bb77437230,非核心园区-全区域,5,2026-06-20T14:24:43.345415,entry_failure_rate,入园失败率,0.97,5.0,percent,False,False
